cet_cest_timestamp,AT_price_day_ahead,DE_LU_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead
2019-06-26T13:00:00+0200,,33.09,33.09,33.09
2019-06-26T14:00:00+0200,,31.88,31.88,31.88
2019-06-26T15:00:00+0200,,30.89,30.89,30.89
2019-06-26T16:00:00+0200,,31.47,30.71,30.71
2019-06-26T17:00:00+0200,,34.27,31.66,33.45
2019-06-26T18:00:00+0200,,38.98,31.12,35.16
2019-06-26T19:00:00+0200,,49.92,30.73,30.73
2019-06-26T20:00:00+0200,,48.88,30.04,30.04
2019-06-26T21:00:00+0200,,38.97,29.36,29.36
2019-06-26T22:00:00+0200,,36.7,27.82,27.82
2019-06-26T23:00:00+0200,,30.57,15.84,15.84
2019-06-27T00:00:00+0200,,28.0,23.24,23.24
2019-06-27T01:00:00+0200,,26.53,23.86,23.86
2019-06-27T02:00:00+0200,,25.03,22.46,22.46
2019-06-27T03:00:00+0200,,26.03,21.32,21.32
2019-06-27T04:00:00+0200,,27.06,16.47,16.47
2019-06-27T05:00:00+0200,,30.03,23.37,23.37
2019-06-27T06:00:00+0200,,35.72,28.62,28.62
2019-06-27T07:00:00+0200,,43.29,30.16,42.25
2019-06-27T08:00:00+0200,,42.1,30.54,42.1
2019-06-27T09:00:00+0200,,36.5,31.04,36.5
2019-06-27T10:00:00+0200,,34.56,31.64,34.56
2019-06-27T11:00:00+0200,,34.47,31.81,34.47
2019-06-27T12:00:00+0200,,31.97,31.03,31.97
2019-06-27T13:00:00+0200,,30.93,30.93,30.93
2019-06-27T14:00:00+0200,,30.91,30.91,30.91
2019-06-27T15:00:00+0200,,31.31,30.31,31.31
2019-06-27T16:00:00+0200,,31.94,30.47,31.94
2019-06-27T17:00:00+0200,,35.98,31.07,35.98
2019-06-27T18:00:00+0200,,41.9,31.21,41.9
2019-06-27T19:00:00+0200,,54.11,31.37,54.11
2019-06-27T20:00:00+0200,,52.23,30.95,52.23
2019-06-27T21:00:00+0200,,44.02,30.67,44.02
2019-06-27T22:00:00+0200,,41.17,32.2,32.2
2019-06-27T23:00:00+0200,,35.58,30.27,30.27
2019-06-28T00:00:00+0200,,31.44,26.04,26.04
2019-06-28T01:00:00+0200,,31.68,30.25,30.25
2019-06-28T02:00:00+0200,,32.97,30.05,30.05
2019-06-28T03:00:00+0200,,33.89,29.86,29.86
2019-06-28T04:00:00+0200,,32.8,28.66,28.66
2019-06-28T05:00:00+0200,,32.85,29.4,29.4
2019-06-28T06:00:00+0200,,49.41,47.08,48.22
2019-06-28T07:00:00+0200,,61.98,61.98,61.98
2019-06-28T08:00:00+0200,,61.66,61.66,61.66
2019-06-28T09:00:00+0200,,49.28,49.28,49.28
2019-06-28T10:00:00+0200,,43.99,43.99,43.99
2019-06-28T11:00:00+0200,,39.53,39.53,39.53
2019-06-28T12:00:00+0200,,36.75,36.75,36.75
2019-06-28T13:00:00+0200,,34.33,34.33,34.33
2019-06-28T14:00:00+0200,,33.89,33.89,33.89
2019-06-28T15:00:00+0200,,33.91,33.1,33.1
2019-06-28T16:00:00+0200,,34.4,34.4,34.4
2019-06-28T17:00:00+0200,,39.04,39.04,39.04
2019-06-28T18:00:00+0200,,54.13,54.13,54.13
2019-06-28T19:00:00+0200,,66.53,66.53,66.53
2019-06-28T20:00:00+0200,,66.06,66.06,66.06
2019-06-28T21:00:00+0200,,54.73,54.73,54.73
2019-06-28T22:00:00+0200,,48.54,48.54,48.54
2019-06-28T23:00:00+0200,,39.05,39.05,39.05
2019-06-29T00:00:00+0200,,35.24,34.11,34.11
2019-06-29T01:00:00+0200,,31.63,30.63,30.63
2019-06-29T02:00:00+0200,,29.88,29.29,29.29
2019-06-29T03:00:00+0200,,29.13,28.72,28.72
2019-06-29T04:00:00+0200,,29.52,28.63,28.63
2019-06-29T05:00:00+0200,,28.76,27.87,27.87
2019-06-29T06:00:00+0200,,30.06,29.19,29.19
2019-06-29T07:00:00+0200,,31.48,30.44,30.44
2019-06-29T08:00:00+0200,,30.15,29.15,29.15
2019-06-29T09:00:00+0200,,30.15,30.15,30.15
2019-06-29T10:00:00+0200,,28.07,28.07,28.07
2019-06-29T11:00:00+0200,,28.01,28.01,28.01
2019-06-29T12:00:00+0200,,28.01,28.01,28.01
2019-06-29T13:00:00+0200,,25.82,25.82,25.82
2019-06-29T14:00:00+0200,,25.06,25.06,25.06
2019-06-29T15:00:00+0200,,25.19,25.19,25.19
2019-06-29T16:00:00+0200,,26.39,26.39,26.39
2019-06-29T17:00:00+0200,,30.18,30.18,30.18
2019-06-29T18:00:00+0200,,40.0,40.0,40.0
2019-06-29T19:00:00+0200,,52.46,52.46,52.46
2019-06-29T20:00:00+0200,,56.23,56.23,56.23
2019-06-29T21:00:00+0200,,49.95,49.95,49.95
2019-06-29T22:00:00+0200,,41.03,41.03,41.03
2019-06-29T23:00:00+0200,,35.61,35.61,35.61
2019-06-30T00:00:00+0200,,30.41,30.41,30.41
2019-06-30T01:00:00+0200,,26.9,26.9,26.9
2019-06-30T02:00:00+0200,,21.55,21.55,21.55
2019-06-30T03:00:00+0200,,17.13,17.13,17.13
2019-06-30T04:00:00+0200,,14.92,14.92,14.92
2019-06-30T05:00:00+0200,,10.16,10.16,10.16
2019-06-30T06:00:00+0200,,12.26,12.68,12.68
2019-06-30T07:00:00+0200,,13.38,15.03,15.03
2019-06-30T08:00:00+0200,,19.65,21.35,21.35
2019-06-30T09:00:00+0200,,17.24,22.23,22.23
2019-06-30T10:00:00+0200,,11.78,23.13,23.13
2019-06-30T11:00:00+0200,,9.06,23.63,23.63
2019-06-30T12:00:00+0200,,0.06,13.3,24.23
2019-06-30T13:00:00+0200,,-29.29,0.12,23.58
2019-06-30T14:00:00+0200,,-39.97,0.07,21.03
2019-06-30T15:00:00+0200,,-12.51,-11.03,0.04
2019-06-30T16:00:00+0200,,0.02,0.02,0.02
2019-06-30T17:00:00+0200,,20.05,20.05,20.05
2019-06-30T18:00:00+0200,,28.83,28.83,28.83
2019-06-30T19:00:00+0200,,36.63,27.26,27.26
2019-06-30T20:00:00+0200,,37.94,27.46,27.46
2019-06-30T21:00:00+0200,,37.07,27.94,27.94
2019-06-30T22:00:00+0200,,43.19,27.98,27.98
2019-06-30T23:00:00+0200,,36.72,27.75,27.75
2019-07-01T00:00:00+0200,,28.98,27.49,27.49
2019-07-01T01:00:00+0200,,26.23,25.39,25.39
2019-07-01T02:00:00+0200,,25.04,24.22,24.22
2019-07-01T03:00:00+0200,,24.94,24.07,24.07
2019-07-01T04:00:00+0200,,26.04,25.07,25.07
2019-07-01T05:00:00+0200,,27.14,26.03,26.03
2019-07-01T06:00:00+0200,,41.93,27.7,27.7
2019-07-01T07:00:00+0200,,53.1,29.67,29.67
2019-07-01T08:00:00+0200,,52.85,31.97,31.97
2019-07-01T09:00:00+0200,,41.13,32.0,32.0
2019-07-01T10:00:00+0200,,37.57,31.15,31.15
2019-07-01T11:00:00+0200,,32.85,29.91,29.91
2019-07-01T12:00:00+0200,,29.46,28.52,28.52
2019-07-01T13:00:00+0200,,27.39,27.39,27.39
2019-07-01T14:00:00+0200,,27.25,27.25,27.25
2019-07-01T15:00:00+0200,,27.0,27.0,27.0
2019-07-01T16:00:00+0200,,26.72,26.72,26.72
2019-07-01T17:00:00+0200,,27.5,27.5,27.5
2019-07-01T18:00:00+0200,,31.03,28.04,28.04
2019-07-01T19:00:00+0200,,36.49,27.89,27.89
2019-07-01T20:00:00+0200,,36.32,27.67,27.67
2019-07-01T21:00:00+0200,,34.93,27.29,27.29
2019-07-01T22:00:00+0200,,37.24,27.15,27.15
2019-07-01T23:00:00+0200,,31.97,26.08,26.08
2019-07-02T00:00:00+0200,,28.9,24.99,24.99
2019-07-02T01:00:00+0200,,26.97,24.09,24.09
2019-07-02T02:00:00+0200,,25.48,22.73,22.73
2019-07-02T03:00:00+0200,,24.75,21.53,21.53
2019-07-02T04:00:00+0200,,24.91,20.57,20.57
2019-07-02T05:00:00+0200,,26.99,21.36,21.36
2019-07-02T06:00:00+0200,,31.0,24.29,24.29
2019-07-02T07:00:00+0200,,36.12,26.86,26.86
2019-07-02T08:00:00+0200,,36.1,27.49,27.49
2019-07-02T09:00:00+0200,,33.33,28.48,28.48
2019-07-02T10:00:00+0200,,32.75,28.82,28.82
2019-07-02T11:00:00+0200,,31.8,29.79,29.79
2019-07-02T12:00:00+0200,,29.59,28.11,28.11
2019-07-02T13:00:00+0200,,29.55,28.84,28.84
2019-07-02T14:00:00+0200,,29.52,28.82,28.82
2019-07-02T15:00:00+0200,,29.6,28.89,28.89
2019-07-02T16:00:00+0200,,29.96,29.0,29.0
2019-07-02T17:00:00+0200,,33.05,30.22,30.22
2019-07-02T18:00:00+0200,,38.02,29.16,29.16
2019-07-02T19:00:00+0200,,44.0,30.96,30.96
2019-07-02T20:00:00+0200,,50.96,30.95,30.95
2019-07-02T21:00:00+0200,,47.9,30.43,30.43
2019-07-02T22:00:00+0200,,42.14,29.98,29.98
2019-07-02T23:00:00+0200,,37.05,27.61,27.61
2019-07-03T00:00:00+0200,,30.94,26.12,26.12
2019-07-03T01:00:00+0200,,28.07,25.7,25.7
2019-07-03T02:00:00+0200,,27.6,25.37,25.37
2019-07-03T03:00:00+0200,,27.37,25.15,25.15
2019-07-03T04:00:00+0200,,28.01,25.33,25.33
2019-07-03T05:00:00+0200,,29.04,26.73,26.73
2019-07-03T06:00:00+0200,,38.22,30.15,30.15
2019-07-03T07:00:00+0200,,47.6,31.35,31.35
2019-07-03T08:00:00+0200,,46.95,31.8,31.8
2019-07-03T09:00:00+0200,,37.53,31.8,31.8
2019-07-03T10:00:00+0200,,33.68,31.96,31.96
2019-07-03T11:00:00+0200,,33.4,31.71,31.71
2019-07-03T12:00:00+0200,,31.19,30.45,30.45
2019-07-03T13:00:00+0200,,30.14,29.93,29.93
2019-07-03T14:00:00+0200,,30.1,29.4,29.4
2019-07-03T15:00:00+0200,,29.98,29.26,29.26
2019-07-03T16:00:00+0200,,30.08,29.12,29.12
2019-07-03T17:00:00+0200,,33.0,29.99,29.99
2019-07-03T18:00:00+0200,,36.49,30.3,30.3
2019-07-03T19:00:00+0200,,43.07,30.25,30.25
2019-07-03T20:00:00+0200,,48.39,29.95,29.95
2019-07-03T21:00:00+0200,,40.07,29.55,29.55
2019-07-03T22:00:00+0200,,37.57,29.46,29.46
2019-07-03T23:00:00+0200,,33.41,27.59,27.59
2019-07-04T00:00:00+0200,,29.93,27.78,27.78
2019-07-04T01:00:00+0200,,28.83,27.29,27.29
2019-07-04T02:00:00+0200,,28.06,26.82,26.82
2019-07-04T03:00:00+0200,,29.06,26.98,26.98
2019-07-04T04:00:00+0200,,29.73,27.11,27.11
2019-07-04T05:00:00+0200,,30.74,28.07,28.07
2019-07-04T06:00:00+0200,,36.99,28.47,28.47
2019-07-04T07:00:00+0200,,44.31,29.62,29.62
2019-07-04T08:00:00+0200,,39.72,30.83,30.83
2019-07-04T09:00:00+0200,,34.77,30.91,30.91
2019-07-04T10:00:00+0200,,31.88,30.69,30.69
2019-07-04T11:00:00+0200,,30.89,29.9,29.9
2019-07-04T12:00:00+0200,,29.73,29.01,29.01
2019-07-04T13:00:00+0200,,29.65,28.94,28.94
2019-07-04T14:00:00+0200,,29.53,28.82,28.82
2019-07-04T15:00:00+0200,,29.64,28.9,28.9
2019-07-04T16:00:00+0200,,29.8,28.85,28.85
2019-07-04T17:00:00+0200,,32.98,29.33,29.33
2019-07-04T18:00:00+0200,,36.92,29.15,29.15
2019-07-04T19:00:00+0200,,43.58,29.02,29.02
2019-07-04T20:00:00+0200,,44.98,28.91,28.91
2019-07-04T21:00:00+0200,,39.9,28.43,28.43
2019-07-04T22:00:00+0200,,39.06,28.37,28.37
2019-07-04T23:00:00+0200,,34.9,27.26,27.26
2019-07-05T00:00:00+0200,,29.8,26.19,26.19
2019-07-05T01:00:00+0200,,29.0,25.84,25.84
2019-07-05T02:00:00+0200,,27.8,25.46,25.46
2019-07-05T03:00:00+0200,,27.64,25.52,25.52
2019-07-05T04:00:00+0200,,27.9,25.9,25.9
2019-07-05T05:00:00+0200,,29.08,26.76,26.76
2019-07-05T06:00:00+0200,,34.62,34.62,34.62
2019-07-05T07:00:00+0200,,42.89,42.89,42.89
2019-07-05T08:00:00+0200,,45.92,45.92,45.92
2019-07-05T09:00:00+0200,,43.4,43.4,43.4
2019-07-05T10:00:00+0200,,38.0,38.0,38.0
2019-07-05T11:00:00+0200,,36.6,36.6,36.6
2019-07-05T12:00:00+0200,,33.02,33.02,33.02
2019-07-05T13:00:00+0200,,31.05,31.05,31.05
2019-07-05T14:00:00+0200,,29.68,29.68,29.68
2019-07-05T15:00:00+0200,,29.23,29.2,29.2
2019-07-05T16:00:00+0200,,30.4,29.48,29.48
2019-07-05T17:00:00+0200,,32.97,30.41,30.41
2019-07-05T18:00:00+0200,,35.35,30.41,30.41
2019-07-05T19:00:00+0200,,40.15,30.47,30.47
2019-07-05T20:00:00+0200,,45.86,29.97,29.97
2019-07-05T21:00:00+0200,,45.75,29.59,29.59
2019-07-05T22:00:00+0200,,42.07,29.47,29.47
2019-07-05T23:00:00+0200,,38.09,28.56,28.56
2019-07-06T00:00:00+0200,,37.97,29.5,29.5
2019-07-06T01:00:00+0200,,34.1,28.54,28.54
2019-07-06T02:00:00+0200,,30.99,28.64,28.64
2019-07-06T03:00:00+0200,,30.52,28.66,28.66
2019-07-06T04:00:00+0200,,30.01,27.91,27.91
2019-07-06T05:00:00+0200,,29.24,28.06,28.06
2019-07-06T06:00:00+0200,,29.21,28.51,28.51
2019-07-06T07:00:00+0200,,29.74,29.03,29.03
2019-07-06T08:00:00+0200,,31.05,31.05,31.05
2019-07-06T09:00:00+0200,,30.99,30.99,30.99
2019-07-06T10:00:00+0200,,29.7,29.7,29.7
2019-07-06T11:00:00+0200,,28.53,28.53,28.53
2019-07-06T12:00:00+0200,,26.86,26.86,27.52
2019-07-06T13:00:00+0200,,26.09,26.09,27.17
2019-07-06T14:00:00+0200,,24.94,24.94,26.81
2019-07-06T15:00:00+0200,,26.1,26.1,26.29
2019-07-06T16:00:00+0200,,27.64,27.64,27.64
2019-07-06T17:00:00+0200,,28.99,28.99,28.99
2019-07-06T18:00:00+0200,,30.53,29.75,29.75
2019-07-06T19:00:00+0200,,30.77,30.03,30.03
2019-07-06T20:00:00+0200,,29.73,29.02,29.02
2019-07-06T21:00:00+0200,,29.34,28.79,28.79
2019-07-06T22:00:00+0200,,32.12,29.19,29.19
2019-07-06T23:00:00+0200,,29.09,28.39,28.39
2019-07-07T00:00:00+0200,,28.21,28.21,28.21
2019-07-07T01:00:00+0200,,25.98,25.98,25.98
2019-07-07T02:00:00+0200,,25.03,25.03,25.03
2019-07-07T03:00:00+0200,,24.27,24.27,24.27
2019-07-07T04:00:00+0200,,23.36,23.36,23.36
2019-07-07T05:00:00+0200,,23.6,23.6,23.6
2019-07-07T06:00:00+0200,,21.82,21.82,21.82
2019-07-07T07:00:00+0200,,20.78,20.78,25.7
2019-07-07T08:00:00+0200,,24.11,24.11,26.9
2019-07-07T09:00:00+0200,,25.76,25.76,28.01
2019-07-07T10:00:00+0200,,25.99,25.99,28.59
2019-07-07T11:00:00+0200,,26.4,26.4,28.42
2019-07-07T12:00:00+0200,,26.3,26.3,27.96
2019-07-07T13:00:00+0200,,20.66,20.66,27.74
2019-07-07T14:00:00+0200,,9.39,9.39,27.0
2019-07-07T15:00:00+0200,,6.77,6.77,26.99
2019-07-07T16:00:00+0200,,12.12,12.12,27.48
2019-07-07T17:00:00+0200,,25.62,25.62,28.17
2019-07-07T18:00:00+0200,,29.2,29.2,29.2
2019-07-07T19:00:00+0200,,31.47,31.47,31.47
2019-07-07T20:00:00+0200,,31.98,31.98,31.98
2019-07-07T21:00:00+0200,,33.06,33.01,33.01
2019-07-07T22:00:00+0200,,37.02,31.25,31.25
2019-07-07T23:00:00+0200,,33.02,31.01,31.01
2019-07-08T00:00:00+0200,,34.93,30.21,30.21
2019-07-08T01:00:00+0200,,30.11,29.44,29.44
2019-07-08T02:00:00+0200,,29.55,29.16,29.16
2019-07-08T03:00:00+0200,,30.47,29.31,29.31
2019-07-08T04:00:00+0200,,30.04,29.08,29.08
2019-07-08T05:00:00+0200,,30.1,29.16,29.16
2019-07-08T06:00:00+0200,,34.9,31.4,31.4
2019-07-08T07:00:00+0200,,39.06,39.06,39.06
2019-07-08T08:00:00+0200,,39.99,39.99,39.99
2019-07-08T09:00:00+0200,,38.59,38.59,38.59
2019-07-08T10:00:00+0200,,37.29,37.29,37.29
2019-07-08T11:00:00+0200,,39.94,39.94,39.94
2019-07-08T12:00:00+0200,,38.68,38.68,38.68
2019-07-08T13:00:00+0200,,35.09,35.09,35.09
2019-07-08T14:00:00+0200,,33.48,33.48,33.48
2019-07-08T15:00:00+0200,,33.76,33.76,33.76
2019-07-08T16:00:00+0200,,34.47,34.47,34.47
2019-07-08T17:00:00+0200,,34.92,34.92,34.92
2019-07-08T18:00:00+0200,,38.0,37.08,37.08
2019-07-08T19:00:00+0200,,42.9,39.93,41.87
2019-07-08T20:00:00+0200,,38.35,31.56,31.56
2019-07-08T21:00:00+0200,,37.93,31.15,31.15
2019-07-08T22:00:00+0200,,39.43,30.75,30.75
2019-07-08T23:00:00+0200,,34.63,29.72,29.72
2019-07-09T00:00:00+0200,,31.56,30.55,30.55
2019-07-09T01:00:00+0200,,30.19,29.51,29.51
2019-07-09T02:00:00+0200,,29.81,29.25,29.25
2019-07-09T03:00:00+0200,,29.43,29.22,29.22
2019-07-09T04:00:00+0200,,29.95,29.23,29.23
2019-07-09T05:00:00+0200,,30.47,30.07,30.07
2019-07-09T06:00:00+0200,,36.16,36.16,36.16
2019-07-09T07:00:00+0200,,43.95,43.95,43.95
2019-07-09T08:00:00+0200,,44.06,44.06,44.06
2019-07-09T09:00:00+0200,,41.09,41.09,41.09
2019-07-09T10:00:00+0200,,38.17,38.17,38.17
2019-07-09T11:00:00+0200,,38.04,38.04,38.04
2019-07-09T12:00:00+0200,,37.06,37.06,37.06
2019-07-09T13:00:00+0200,,35.15,35.15,35.15
2019-07-09T14:00:00+0200,,34.75,34.75,34.75
2019-07-09T15:00:00+0200,,34.24,34.24,34.24
2019-07-09T16:00:00+0200,,34.74,34.74,34.74
2019-07-09T17:00:00+0200,,36.71,36.71,36.71
2019-07-09T18:00:00+0200,,40.34,40.34,40.34
2019-07-09T19:00:00+0200,,47.0,47.0,47.0
2019-07-09T20:00:00+0200,,47.9,47.9,47.9
2019-07-09T21:00:00+0200,,45.99,45.99,45.99
2019-07-09T22:00:00+0200,,43.88,43.88,43.88
2019-07-09T23:00:00+0200,,36.66,36.66,36.66
2019-07-10T00:00:00+0200,,35.91,32.88,32.88
2019-07-10T01:00:00+0200,,33.54,32.46,32.46
2019-07-10T02:00:00+0200,,32.98,32.07,32.07
2019-07-10T03:00:00+0200,,32.92,32.16,32.16
2019-07-10T04:00:00+0200,,33.3,32.23,32.23
2019-07-10T05:00:00+0200,,33.5,33.5,33.5
2019-07-10T06:00:00+0200,,41.92,41.92,41.92
2019-07-10T07:00:00+0200,,49.45,49.45,49.45
2019-07-10T08:00:00+0200,,48.8,48.8,48.8
2019-07-10T09:00:00+0200,,43.99,43.99,43.99
2019-07-10T10:00:00+0200,,41.34,41.34,41.34
2019-07-10T11:00:00+0200,,42.13,42.13,42.13
2019-07-10T12:00:00+0200,,39.16,39.16,39.16
2019-07-10T13:00:00+0200,,37.32,37.32,37.32
2019-07-10T14:00:00+0200,,36.99,36.99,36.99
2019-07-10T15:00:00+0200,,37.05,37.05,37.05
2019-07-10T16:00:00+0200,,38.84,38.84,38.84
2019-07-10T17:00:00+0200,,44.08,44.08,44.08
2019-07-10T18:00:00+0200,,48.95,48.95,48.95
2019-07-10T19:00:00+0200,,53.19,53.19,53.19
2019-07-10T20:00:00+0200,,51.47,51.47,51.47
2019-07-10T21:00:00+0200,,48.06,48.06,48.06
2019-07-10T22:00:00+0200,,47.73,47.73,47.73
2019-07-10T23:00:00+0200,,42.65,42.65,42.65
2019-07-11T00:00:00+0200,,36.52,36.52,36.52
2019-07-11T01:00:00+0200,,35.99,35.99,35.99
2019-07-11T02:00:00+0200,,35.12,35.12,35.12
2019-07-11T03:00:00+0200,,35.0,35.0,35.0
2019-07-11T04:00:00+0200,,35.0,35.0,35.0
2019-07-11T05:00:00+0200,,35.96,35.96,35.96
2019-07-11T06:00:00+0200,,42.41,42.41,42.41
2019-07-11T07:00:00+0200,,50.92,50.92,50.92
2019-07-11T08:00:00+0200,,51.94,51.94,51.94
2019-07-11T09:00:00+0200,,52.84,52.84,52.84
2019-07-11T10:00:00+0200,,51.78,51.78,51.78
2019-07-11T11:00:00+0200,,53.99,53.99,53.99
2019-07-11T12:00:00+0200,,51.42,51.42,51.42
2019-07-11T13:00:00+0200,,50.0,50.0,50.0
2019-07-11T14:00:00+0200,,46.65,46.65,46.65
2019-07-11T15:00:00+0200,,45.51,45.51,45.51
2019-07-11T16:00:00+0200,,46.0,46.0,46.0
2019-07-11T17:00:00+0200,,49.9,49.9,49.9
2019-07-11T18:00:00+0200,,52.7,52.7,52.7
2019-07-11T19:00:00+0200,,53.39,53.39,53.39
2019-07-11T20:00:00+0200,,51.9,51.9,51.9
2019-07-11T21:00:00+0200,,49.04,49.04,49.04
2019-07-11T22:00:00+0200,,47.76,47.76,47.76
2019-07-11T23:00:00+0200,,40.17,40.17,40.17
2019-07-12T00:00:00+0200,,38.94,38.94,38.94
2019-07-12T01:00:00+0200,,37.89,37.89,37.89
2019-07-12T02:00:00+0200,,37.43,37.43,37.43
2019-07-12T03:00:00+0200,,37.33,37.33,37.33
2019-07-12T04:00:00+0200,,37.68,37.68,37.68
2019-07-12T05:00:00+0200,,37.83,37.83,37.83
2019-07-12T06:00:00+0200,,48.39,48.39,48.39
2019-07-12T07:00:00+0200,,53.91,53.91,53.91
2019-07-12T08:00:00+0200,,58.4,58.4,58.4
2019-07-12T09:00:00+0200,,56.77,56.77,56.77
2019-07-12T10:00:00+0200,,52.4,52.4,52.4
2019-07-12T11:00:00+0200,,50.97,50.97,50.97
2019-07-12T12:00:00+0200,,44.54,44.54,44.54
2019-07-12T13:00:00+0200,,41.73,41.73,41.73
2019-07-12T14:00:00+0200,,40.73,40.73,40.73
2019-07-12T15:00:00+0200,,38.0,38.0,38.0
2019-07-12T16:00:00+0200,,38.64,38.64,38.64
2019-07-12T17:00:00+0200,,41.91,41.91,41.91
2019-07-12T18:00:00+0200,,50.9,50.9,50.9
2019-07-12T19:00:00+0200,,53.94,53.94,53.94
2019-07-12T20:00:00+0200,,53.92,53.92,53.92
2019-07-12T21:00:00+0200,,48.31,48.31,48.31
2019-07-12T22:00:00+0200,,43.88,43.88,43.88
2019-07-12T23:00:00+0200,,41.42,41.42,41.42
2019-07-13T00:00:00+0200,,41.05,41.05,41.05
2019-07-13T01:00:00+0200,,38.38,38.38,38.38
2019-07-13T02:00:00+0200,,36.87,36.87,36.87
2019-07-13T03:00:00+0200,,36.12,36.12,36.12
2019-07-13T04:00:00+0200,,37.02,37.02,37.02
2019-07-13T05:00:00+0200,,35.36,35.36,35.36
2019-07-13T06:00:00+0200,,36.1,36.1,36.1
2019-07-13T07:00:00+0200,,37.78,37.78,37.78
2019-07-13T08:00:00+0200,,38.46,38.46,38.46
2019-07-13T09:00:00+0200,,39.83,39.83,39.83
2019-07-13T10:00:00+0200,,39.82,39.82,39.82
2019-07-13T11:00:00+0200,,39.0,39.0,39.0
2019-07-13T12:00:00+0200,,37.87,37.87,36.87
2019-07-13T13:00:00+0200,,34.7,34.7,35.7
2019-07-13T14:00:00+0200,,33.94,33.94,35.06
2019-07-13T15:00:00+0200,,33.51,34.62,34.62
2019-07-13T16:00:00+0200,,33.56,34.23,34.67
2019-07-13T17:00:00+0200,,34.71,34.71,35.56
2019-07-13T18:00:00+0200,,36.91,36.91,36.52
2019-07-13T19:00:00+0200,,37.98,37.98,37.98
2019-07-13T20:00:00+0200,,37.79,37.79,37.79
2019-07-13T21:00:00+0200,,37.72,37.72,37.72
2019-07-13T22:00:00+0200,,41.2,41.2,41.2
2019-07-13T23:00:00+0200,,38.17,38.17,38.17
2019-07-14T00:00:00+0200,,35.85,35.85,35.85
2019-07-14T01:00:00+0200,,35.04,35.04,35.04
2019-07-14T02:00:00+0200,,33.77,33.77,34.05
2019-07-14T03:00:00+0200,,32.69,32.69,33.77
2019-07-14T04:00:00+0200,,32.15,33.21,33.21
2019-07-14T05:00:00+0200,,32.14,33.2,33.2
2019-07-14T06:00:00+0200,,32.29,33.87,33.87
2019-07-14T07:00:00+0200,,33.92,34.76,34.76
2019-07-14T08:00:00+0200,,35.46,36.33,36.33
2019-07-14T09:00:00+0200,,36.92,36.92,36.92
2019-07-14T10:00:00+0200,,37.0,37.44,37.44
2019-07-14T11:00:00+0200,,37.16,37.94,37.94
2019-07-14T12:00:00+0200,,36.43,37.23,37.23
2019-07-14T13:00:00+0200,,34.04,36.13,36.13
2019-07-14T14:00:00+0200,,32.14,35.36,35.36
2019-07-14T15:00:00+0200,,32.04,35.09,35.09
2019-07-14T16:00:00+0200,,32.17,35.31,35.31
2019-07-14T17:00:00+0200,,34.94,34.94,36.58
2019-07-14T18:00:00+0200,,37.84,37.84,37.84
2019-07-14T19:00:00+0200,,38.97,38.97,38.97
2019-07-14T20:00:00+0200,,39.91,39.91,39.91
2019-07-14T21:00:00+0200,,39.05,38.45,38.45
2019-07-14T22:00:00+0200,,43.72,38.61,38.61
2019-07-14T23:00:00+0200,,39.11,37.86,37.86
2019-07-15T00:00:00+0200,,37.8,37.68,37.68
2019-07-15T01:00:00+0200,,36.58,36.58,36.58
2019-07-15T02:00:00+0200,,36.45,36.45,36.45
2019-07-15T03:00:00+0200,,35.16,35.16,35.16
2019-07-15T04:00:00+0200,,34.93,34.93,34.93
2019-07-15T05:00:00+0200,,36.84,36.84,36.84
2019-07-15T06:00:00+0200,,44.91,39.36,39.36
2019-07-15T07:00:00+0200,,50.02,48.82,48.82
2019-07-15T08:00:00+0200,,50.06,48.86,48.86
2019-07-15T09:00:00+0200,,47.94,46.79,46.79
2019-07-15T10:00:00+0200,,46.2,46.2,46.2
2019-07-15T11:00:00+0200,,45.3,44.21,44.21
2019-07-15T12:00:00+0200,,44.0,39.02,39.02
2019-07-15T13:00:00+0200,,41.0,39.0,39.0
2019-07-15T14:00:00+0200,,38.56,37.93,37.93
2019-07-15T15:00:00+0200,,37.78,37.78,37.78
2019-07-15T16:00:00+0200,,37.26,37.26,37.26
2019-07-15T17:00:00+0200,,37.77,37.77,37.77
2019-07-15T18:00:00+0200,,42.56,38.78,38.78
2019-07-15T19:00:00+0200,,45.94,38.72,38.72
2019-07-15T20:00:00+0200,,44.08,38.41,38.41
2019-07-15T21:00:00+0200,,43.44,38.16,38.16
2019-07-15T22:00:00+0200,,44.6,38.19,38.19
2019-07-15T23:00:00+0200,,38.16,37.24,37.24
2019-07-16T00:00:00+0200,,36.82,36.82,36.82
2019-07-16T01:00:00+0200,,36.27,36.27,36.27
2019-07-16T02:00:00+0200,,34.93,34.93,34.93
2019-07-16T03:00:00+0200,,33.89,33.89,33.89
2019-07-16T04:00:00+0200,,33.13,33.13,33.13
2019-07-16T05:00:00+0200,,35.11,35.11,35.74
2019-07-16T06:00:00+0200,,39.21,38.58,38.58
2019-07-16T07:00:00+0200,,46.95,46.95,46.95
2019-07-16T08:00:00+0200,,49.14,49.14,49.14
2019-07-16T09:00:00+0200,,47.95,47.95,47.95
2019-07-16T10:00:00+0200,,47.13,47.13,47.13
2019-07-16T11:00:00+0200,,46.92,46.92,46.92
2019-07-16T12:00:00+0200,,42.07,42.07,42.07
